world_size,init_life,rand,sync,deterministic_period,p,second_threshold,living
64,50,true,true,2,0.00,5, 7.1045
64,50,true,true,2,0.00,5, 5.2246
64,50,true,true,2,0.00,5, 8.3496
64,50,true,true,2,0.00,5, 9.3018
64,50,true,true,2,0.00,5,10.5225
64,50,true,true,2,0.00,5, 5.4199
64,50,true,true,2,0.00,5, 7.6416
64,50,true,true,2,0.00,5, 8.5938
64,50,true,true,2,0.00,5, 8.1299
64,50,true,true,2,0.00,5, 3.4912
64,50,true,true,2,0.00,5, 4.3457
64,50,true,true,2,0.00,5, 6.8604
64,50,true,true,2,0.00,5, 7.3486
64,50,true,true,2,0.00,5, 9.1064
64,50,true,true,2,0.00,5, 6.6650
64,50,true,true,2,0.00,5, 4.8584
64,50,true,true,2,0.00,5, 8.2764
64,50,true,true,2,0.00,5, 9.1553
64,50,true,true,2,0.00,5, 7.4951
64,50,true,true,2,0.00,5, 6.2988
64,50,true,true,2,0.00,5, 5.5664
64,50,true,true,2,0.00,5, 8.1055
64,50,true,true,2,0.00,5, 9.0332
64,50,true,true,2,0.00,5, 8.5693
64,50,true,true,2,0.00,5, 4.1748
64,50,true,true,2,0.00,5, 5.6641
64,50,true,true,2,0.00,5, 8.8379
64,50,true,true,2,0.00,5, 7.2754
64,50,true,true,2,0.00,5, 5.9570
64,50,true,true,2,0.00,5, 7.1533
64,50,true,true,2,0.00,5, 7.0557
64,50,true,true,2,0.00,5, 8.8379
64,50,true,true,2,0.00,5, 9.9609
64,50,true,true,2,0.00,5, 7.0557
64,50,true,true,2,0.00,5, 7.4707
64,50,true,true,2,0.00,5, 8.4473
64,50,true,true,2,0.00,5, 2.7832
64,50,true,true,2,0.00,5, 7.5195
64,50,true,true,2,0.00,5, 5.6396
64,50,true,true,2,0.00,5, 6.5430
64,50,true,true,2,0.00,5, 4.4434
64,50,true,true,2,0.00,5, 7.6904
64,50,true,true,2,0.00,5, 9.4727
64,50,true,true,2,0.00,5, 7.8369
64,50,true,true,2,0.00,5, 4.9561
64,50,true,true,2,0.00,5, 7.0068
64,50,true,true,2,0.00,5, 8.8623
64,50,true,true,2,0.00,5, 7.4219
64,50,true,true,2,0.00,5, 7.4219
64,50,true,true,2,0.00,5, 3.7842
64,50,true,true,2,0.00,5,10.2051
64,50,true,true,2,0.00,5, 7.1045
64,50,true,true,2,0.00,5, 9.1064
64,50,true,true,2,0.00,5, 7.7148
64,50,true,true,2,0.00,5, 8.0322
64,50,true,true,2,0.00,5, 7.3975
64,50,true,true,2,0.00,5, 5.2979
64,50,true,true,2,0.00,5, 6.2988
64,50,true,true,2,0.00,5, 5.1270
64,50,true,true,2,0.00,5, 5.4443
64,50,true,true,2,0.00,5, 8.3252
64,50,true,true,2,0.00,5, 8.8135
64,50,true,true,2,0.00,5, 6.6406
64,50,true,true,2,0.00,5, 6.1768
64,50,true,true,2,0.00,5, 6.1523
64,50,true,true,2,0.00,5, 4.2969
64,50,true,true,2,0.00,5,11.8652
64,50,true,true,2,0.00,5, 6.8848
64,50,true,true,2,0.00,5, 5.5420
64,50,true,true,2,0.00,5, 7.3242
64,50,true,true,2,0.00,5, 9.5459
64,50,true,true,2,0.00,5, 3.8330
64,50,true,true,2,0.00,5,10.3271
64,50,true,true,2,0.00,5, 4.5654
64,50,true,true,2,0.00,5, 4.5898
64,50,true,true,2,0.00,5, 7.1289
64,50,true,true,2,0.00,5, 4.8096
64,50,true,true,2,0.00,5, 5.4443
64,50,true,true,2,0.00,5, 4.4678
64,50,true,true,2,0.00,5, 8.2031
64,50,true,true,2,0.00,5, 5.5176
64,50,true,true,2,0.00,5, 3.1982
64,50,true,true,2,0.00,5, 5.4199
64,50,true,true,2,0.00,5, 4.8096
64,50,true,true,2,0.00,5, 7.7393
64,50,true,true,2,0.00,5, 5.6641
64,50,true,true,2,0.00,5,10.3027
64,50,true,true,2,0.00,5, 8.2520
64,50,true,true,2,0.00,5, 9.3994
64,50,true,true,2,0.00,5, 7.4951
64,50,true,true,2,0.00,5, 7.3242
64,50,true,true,2,0.00,5, 9.6680
64,50,true,true,2,0.00,5, 7.8857
64,50,true,true,2,0.00,5,11.0107
64,50,true,true,2,0.00,5, 9.0088
64,50,true,true,2,0.00,5, 6.1279
64,50,true,true,2,0.00,5, 6.8115
64,50,true,true,2,0.00,5, 3.0029
64,50,true,true,2,0.00,5,10.9863
64,50,true,true,2,0.00,5, 9.2773
64,50,true,true,2,0.00,5, 4.4678
64,50,true,true,2,0.00,5, 4.7363
64,50,true,true,2,0.00,5, 9.1797
64,50,true,true,2,0.00,5, 8.5693
64,50,true,true,2,0.00,5, 7.7637
64,50,true,true,2,0.00,5, 5.4443
64,50,true,true,2,0.00,5, 3.9795
64,50,true,true,2,0.00,5, 5.8350
64,50,true,true,2,0.00,5, 9.3994
64,50,true,true,2,0.00,5, 5.2246
64,50,true,true,2,0.00,5, 5.9082
64,50,true,true,2,0.00,5, 8.8379
64,50,true,true,2,0.00,5, 6.1279
64,50,true,true,2,0.00,5, 6.5918
64,50,true,true,2,0.00,5, 9.5459
64,50,true,true,2,0.00,5, 5.9326
64,50,true,true,2,0.00,5,10.1563
64,50,true,true,2,0.00,5, 4.1748
64,50,true,true,2,0.00,5, 5.7373
64,50,true,true,2,0.00,5, 8.3496
64,50,true,true,2,0.00,5, 5.5908
64,50,true,true,2,0.00,5, 8.7646
64,50,true,true,2,0.00,5,10.4980
64,50,true,true,2,0.00,5, 7.8857
64,50,true,true,2,0.00,5, 6.0059
64,50,true,true,2,0.00,5, 6.8359
64,50,true,true,2,0.00,5, 5.8594
64,50,true,true,2,0.00,5, 5.9570
64,50,true,true,2,0.00,5, 6.0547
64,50,true,true,2,0.00,5, 5.3711
64,50,true,true,2,0.00,5, 4.9805
64,50,true,true,2,0.00,5, 5.4443
64,50,true,true,2,0.00,5, 9.4238
64,50,true,true,2,0.00,5, 8.4473
64,50,true,true,2,0.00,5, 7.9346
64,50,true,true,2,0.00,5, 2.3926
64,50,true,true,2,0.00,5, 4.4678
64,50,true,true,2,0.00,5, 8.7402
64,50,true,true,2,0.00,5,10.5225
64,50,true,true,2,0.00,5, 8.9600
64,50,true,true,2,0.00,5, 4.2236
64,50,true,true,2,0.00,5, 3.5156
64,50,true,true,2,0.00,5, 9.4727
64,50,true,true,2,0.00,5, 6.2500
64,50,true,true,2,0.00,5, 5.9082
64,50,true,true,2,0.00,5, 4.2236
64,50,true,true,2,0.00,5, 6.5186
64,50,true,true,2,0.00,5, 6.2744
64,50,true,true,2,0.00,5, 7.3730
64,50,true,true,2,0.00,5, 5.9570
64,50,true,true,2,0.00,5, 5.2246
64,50,true,true,2,0.00,5, 7.1289
64,50,true,true,2,0.00,5, 6.7627
64,50,true,true,2,0.00,5, 5.1270
64,50,true,true,2,0.00,5, 8.2764
64,50,true,true,2,0.00,5, 8.8623
64,50,true,true,2,0.00,5, 6.3721
64,50,true,true,2,0.00,5, 6.3965
64,50,true,true,2,0.00,5, 4.9561
64,50,true,true,2,0.00,5, 5.4932
64,50,true,true,2,0.00,5, 4.2969
64,50,true,true,2,0.00,5, 4.4189
64,50,true,true,2,0.00,5, 6.2988
64,50,true,true,2,0.00,5, 6.6650
64,50,true,true,2,0.00,5, 5.1270
64,50,true,true,2,0.00,5, 8.5693
64,50,true,true,2,0.00,5, 7.5928
64,50,true,true,2,0.00,5, 8.4717
64,50,true,true,2,0.00,6, 6.5186
64,50,true,true,2,0.00,6, 5.0293
64,50,true,true,2,0.00,6, 6.9092
64,50,true,true,2,0.00,6, 5.8105
64,50,true,true,2,0.00,6, 5.7617
64,50,true,true,2,0.00,6,10.6445
64,50,true,true,2,0.00,6, 6.3477
64,50,true,true,2,0.00,6, 6.0059
64,50,true,true,2,0.00,6, 6.8848
64,50,true,true,2,0.00,6, 8.9600
64,50,true,true,2,0.00,6, 7.5928
64,50,true,true,2,0.00,6, 3.2227
64,50,true,true,2,0.00,6, 7.7881
64,50,true,true,2,0.00,6, 4.9072
64,50,true,true,2,0.00,6, 7.8369
64,50,true,true,2,0.00,6, 5.4199
64,50,true,true,2,0.00,6, 6.1279
64,50,true,true,2,0.00,6, 3.9551
64,50,true,true,2,0.00,6, 7.5684
64,50,true,true,2,0.00,6, 4.9072
64,50,true,true,2,0.00,6, 2.5635
64,50,true,true,2,0.00,6, 6.2988
64,50,true,true,2,0.00,6, 2.8320
64,50,true,true,2,0.00,6, 7.6172
64,50,true,true,2,0.00,6, 4.0039
64,50,true,true,2,0.00,6,10.2539
64,50,true,true,2,0.00,6, 6.0547
64,50,true,true,2,0.00,6, 8.1543
64,50,true,true,2,0.00,6, 7.5195
64,50,true,true,2,0.00,6, 5.8350
64,50,true,true,2,0.00,6, 9.3262
64,50,true,true,2,0.00,6, 9.3018
64,50,true,true,2,0.00,6, 6.8848
64,50,true,true,2,0.00,6, 7.5195
64,50,true,true,2,0.00,6, 7.5195
64,50,true,true,2,0.00,6, 4.9072
64,50,true,true,2,0.00,6, 6.1768
64,50,true,true,2,0.00,6, 9.3506
64,50,true,true,2,0.00,6, 5.1514
64,50,true,true,2,0.00,6, 7.5684
64,50,true,true,2,0.00,6, 6.1035
64,50,true,true,2,0.00,6, 7.8125
64,50,true,true,2,0.00,6, 8.4961
64,50,true,true,2,0.00,6, 3.1982
64,50,true,true,2,0.00,6, 5.1270
64,50,true,true,2,0.00,6, 7.0313
64,50,true,true,2,0.00,6, 8.1543
64,50,true,true,2,0.00,6, 7.0313
64,50,true,true,2,0.00,6, 4.4678
64,50,true,true,2,0.00,6, 4.6143
64,50,true,true,2,0.00,6, 3.3203
64,50,true,true,2,0.00,6, 7.2998
64,50,true,true,2,0.00,6, 8.3252
64,50,true,true,2,0.00,6,11.2793
64,50,true,true,2,0.00,6, 3.5400
64,50,true,true,2,0.00,6, 8.9600
64,50,true,true,2,0.00,6, 5.6641
64,50,true,true,2,0.00,6, 5.7861
64,50,true,true,2,0.00,6, 6.7383
64,50,true,true,2,0.00,6, 5.0537
64,50,true,true,2,0.00,6, 9.3506
64,50,true,true,2,0.00,6, 8.3252
64,50,true,true,2,0.00,6, 4.8096
64,50,true,true,2,0.00,6, 7.8857
64,50,true,true,2,0.00,6, 8.9111
64,50,true,true,2,0.00,6, 7.2510
64,50,true,true,2,0.00,6, 4.4678
64,50,true,true,2,0.00,6, 6.8848
64,50,true,true,2,0.00,6, 6.2012
64,50,true,true,2,0.00,6, 5.5420
64,50,true,true,2,0.00,6, 8.4717
64,50,true,true,2,0.00,6, 5.4443
64,50,true,true,2,0.00,6, 6.4697
64,50,true,true,2,0.00,6, 3.9551
64,50,true,true,2,0.00,6, 7.8125
64,50,true,true,2,0.00,6, 6.5186
64,50,true,true,2,0.00,6, 8.3496
64,50,true,true,2,0.00,6, 6.6162
64,50,true,true,2,0.00,6, 6.6650
64,50,true,true,2,0.00,6, 6.5674
64,50,true,true,2,0.00,6, 4.9316
64,50,true,true,2,0.00,6, 7.2754
64,50,true,true,2,0.00,6, 5.4932
64,50,true,true,2,0.00,6, 6.7383
64,50,true,true,2,0.00,6, 6.8604
64,50,true,true,2,0.00,6, 6.1279
64,50,true,true,2,0.00,6, 6.0059
64,50,true,true,2,0.00,6, 8.2275
64,50,true,true,2,0.00,6, 5.7861
64,50,true,true,2,0.00,6, 7.8125
64,50,true,true,2,0.00,6, 5.7617
64,50,true,true,2,0.00,6, 5.7129
64,50,true,true,2,0.00,6,10.0342
64,50,true,true,2,0.00,6, 7.1777
64,50,true,true,2,0.00,6, 7.7148
64,50,true,true,2,0.00,6, 3.9551
64,50,true,true,2,0.00,6, 7.5684
64,50,true,true,2,0.00,6, 7.5195
64,50,true,true,2,0.00,6, 7.0801
64,50,true,true,2,0.00,6, 5.3955
64,50,true,true,2,0.00,6, 8.8379
64,50,true,true,2,0.00,6, 5.4443
64,50,true,true,2,0.00,6, 6.1523
64,50,true,true,2,0.00,6, 5.4199
64,50,true,true,2,0.00,6, 8.3252
64,50,true,true,2,0.00,6, 4.1748
64,50,true,true,2,0.00,6, 6.1279
64,50,true,true,2,0.00,6, 5.8594
64,50,true,true,2,0.00,6, 6.2256
64,50,true,true,2,0.00,6, 4.4189
64,50,true,true,2,0.00,6, 8.1787
64,50,true,true,2,0.00,6, 5.4688
64,50,true,true,2,0.00,6, 9.0088
64,50,true,true,2,0.00,6, 4.2969
64,50,true,true,2,0.00,6,10.2051
64,50,true,true,2,0.00,6, 7.8125
64,50,true,true,2,0.00,6, 5.2490
64,50,true,true,2,0.00,6, 4.7119
64,50,true,true,2,0.00,6, 7.5195
64,50,true,true,2,0.00,6, 4.2480
64,50,true,true,2,0.00,6, 8.1543
64,50,true,true,2,0.00,6,10.8887
64,50,true,true,2,0.00,6, 6.7627
64,50,true,true,2,0.00,6, 4.1992
64,50,true,true,2,0.00,6, 8.6182
64,50,true,true,2,0.00,6, 5.6152
64,50,true,true,2,0.00,6, 5.8594
64,50,true,true,2,0.00,6, 8.2520
64,50,true,true,2,0.00,6, 5.8350
64,50,true,true,2,0.00,6, 9.2285
64,50,true,true,2,0.00,6, 6.3965
64,50,true,true,2,0.00,6, 7.9102
64,50,true,true,2,0.00,6, 5.1025
64,50,true,true,2,0.00,6, 9.3750
64,50,true,true,2,0.00,6, 5.0049
64,50,true,true,2,0.00,6, 8.5449
64,50,true,true,2,0.00,6, 8.0811
64,50,true,true,2,0.00,6, 7.2021
64,50,true,true,2,0.00,6, 7.2266
64,50,true,true,2,0.00,6, 6.2256
64,50,true,true,2,0.00,6, 8.1055
64,50,true,true,2,0.00,6, 5.1025
64,50,true,true,2,0.00,6, 7.8369
64,50,true,true,2,0.00,6, 5.4688
64,50,true,true,2,0.00,6, 5.3711
64,50,true,true,2,0.00,6, 7.7637
64,50,true,true,2,0.00,6, 9.2773
64,50,true,true,2,0.00,6, 8.4473
64,50,true,true,2,0.00,6, 4.8584
64,50,true,true,2,0.00,6, 5.2734
64,50,true,true,2,0.00,6, 4.3945
64,50,true,true,2,0.00,6, 5.1025
64,50,true,true,2,0.00,6,10.6445
64,50,true,true,2,0.00,6, 5.3467
64,50,true,true,2,0.00,6, 4.4434
64,50,true,true,2,0.00,6, 5.2734
64,50,true,true,2,0.00,6, 7.1045
64,50,true,true,2,0.00,6, 5.8105
64,50,true,true,2,0.00,6, 8.8135
64,50,true,true,2,0.00,6, 6.2988
64,50,true,true,2,0.00,6, 7.5439
64,50,true,true,2,0.00,6, 6.6650
64,50,true,true,2,0.00,6, 3.8574
64,50,true,true,2,0.00,6, 6.2744
64,50,true,true,2,0.00,6, 7.6172
64,50,true,true,2,0.00,6, 5.8838
64,50,true,true,2,0.00,6, 8.3496
64,50,true,true,2,0.00,6, 7.0557
64,50,true,true,2,0.00,6, 9.0576
64,50,true,true,2,0.00,6, 4.8340
64,50,true,true,2,0.00,6, 8.8623
64,50,true,true,2,0.00,6, 4.4434
64,50,true,true,2,0.00,6,11.2549
64,50,true,true,2,0.00,6, 5.4932
64,50,true,true,2,0.00,6, 9.1309
64,50,true,true,2,0.00,6, 9.4971
64,50,true,true,2,0.00,6, 5.2734
64,50,true,true,2,0.00,6, 9.9609
64,50,true,true,2,0.00,6, 4.3213
64,50,true,true,2,0.00,6, 6.4941
64,50,true,true,2,0.00,6, 5.5420
64,50,true,true,2,0.00,6, 7.3486
64,50,true,true,2,0.00,6, 5.4688
64,50,true,true,2,0.00,6, 7.4707
64,50,true,true,2,0.00,6, 5.7617
64,50,true,true,2,0.00,6, 7.3730
64,50,true,true,2,0.00,6,12.0117
64,50,true,true,2,0.00,6, 4.8828
64,50,true,true,2,0.00,6, 4.8584
64,50,true,true,2,0.00,6,11.4502
64,50,true,true,2,0.00,6, 7.8125
64,50,true,true,2,0.00,6, 6.0791
64,50,true,true,2,0.00,6, 4.4678
64,50,true,true,2,0.00,6, 7.1289
64,50,true,true,2,0.00,6, 6.2256
64,50,true,true,2,0.00,6, 9.3994
64,50,true,true,2,0.00,6, 6.8115
64,50,true,true,2,0.00,6, 5.7129
64,50,true,true,2,0.00,6,11.3281
64,50,true,true,2,0.00,6, 6.6650
64,50,true,true,2,0.05,5,16.0645
64,50,true,true,2,0.05,5,13.1104
64,50,true,true,2,0.05,5,12.4023
64,50,true,true,2,0.05,5,13.6475
64,50,true,true,2,0.05,5,10.0342
64,50,true,true,2,0.05,5,10.9619
64,50,true,true,2,0.05,5,11.0352
64,50,true,true,2,0.05,5,12.5244
64,50,true,true,2,0.05,5,11.7676
64,50,true,true,2,0.05,5,13.4033
64,50,true,true,2,0.05,5,12.0605
64,50,true,true,2,0.05,5,14.2578
64,50,true,true,2,0.05,5,11.1572
64,50,true,true,2,0.05,5,13.7207
64,50,true,true,2,0.05,5,11.5967
64,50,true,true,2,0.05,5, 7.6416
64,50,true,true,2,0.05,5,13.7939
64,50,true,true,2,0.05,5,12.4756
64,50,true,true,2,0.05,5,13.1104
64,50,true,true,2,0.05,5,11.8896
64,50,true,true,2,0.05,5, 8.1787
64,50,true,true,2,0.05,5,12.3535
64,50,true,true,2,0.05,5,11.9141
64,50,true,true,2,0.05,5,12.3291
64,50,true,true,2,0.05,5,11.4746
64,50,true,true,2,0.05,5,10.3760
64,50,true,true,2,0.05,5,14.0381
64,50,true,true,2,0.05,5,15.6250
64,50,true,true,2,0.05,5, 9.6680
64,50,true,true,2,0.05,5, 8.5449
64,50,true,true,2,0.05,5,11.5723
64,50,true,true,2,0.05,5,11.6699
64,50,true,true,2,0.05,5, 9.7900
64,50,true,true,2,0.05,5, 8.9600
64,50,true,true,2,0.05,5,15.8691
64,50,true,true,2,0.05,5,12.7930
64,50,true,true,2,0.05,5,11.7432
64,50,true,true,2,0.05,5,12.6465
64,50,true,true,2,0.05,5,10.5957
64,50,true,true,2,0.05,5, 8.8379
64,50,true,true,2,0.05,5, 8.5693
64,50,true,true,2,0.05,5,14.8438
64,50,true,true,2,0.05,5,11.9385
64,50,true,true,2,0.05,5,11.4014
64,50,true,true,2,0.05,5,11.9629
64,50,true,true,2,0.05,5,10.8154
64,50,true,true,2,0.05,5,12.1338
64,50,true,true,2,0.05,5,11.6699
64,50,true,true,2,0.05,5,13.9893
64,50,true,true,2,0.05,5,15.2344
64,50,true,true,2,0.05,5, 8.7891
64,50,true,true,2,0.05,5, 7.1289
64,50,true,true,2,0.05,5, 8.1543
64,50,true,true,2,0.05,5,12.6709
64,50,true,true,2,0.05,5,11.8408
64,50,true,true,2,0.05,5,14.4531
64,50,true,true,2,0.05,5,13.5986
64,50,true,true,2,0.05,5, 8.7402
64,50,true,true,2,0.05,5,13.5010
64,50,true,true,2,0.05,5, 9.0088
64,50,true,true,2,0.05,5,12.6221
64,50,true,true,2,0.05,5,12.1826
64,50,true,true,2,0.05,5,12.5977
64,50,true,true,2,0.05,5,10.2051
64,50,true,true,2,0.05,5,10.1807
64,50,true,true,2,0.05,5,12.2803
64,50,true,true,2,0.05,5,16.4551
64,50,true,true,2,0.05,5,14.1602
64,50,true,true,2,0.05,5,10.1807
64,50,true,true,2,0.05,5,13.4521
64,50,true,true,2,0.05,5,11.7676
64,50,true,true,2,0.05,5, 8.8379
64,50,true,true,2,0.05,5,16.9678
64,50,true,true,2,0.05,5,11.2793
64,50,true,true,2,0.05,5,11.0107
64,50,true,true,2,0.05,5,12.6465
64,50,true,true,2,0.05,5,12.5732
64,50,true,true,2,0.05,5,11.6211
64,50,true,true,2,0.05,5,12.3291
64,50,true,true,2,0.05,5,14.5020
64,50,true,true,2,0.05,5, 9.3994
64,50,true,true,2,0.05,5,14.0625
64,50,true,true,2,0.05,5,11.2549
64,50,true,true,2,0.05,5, 8.8867
64,50,true,true,2,0.05,5,11.8164
64,50,true,true,2,0.05,5,14.3066
64,50,true,true,2,0.05,5, 9.9609
64,50,true,true,2,0.05,5,11.3281
64,50,true,true,2,0.05,5,12.6221
64,50,true,true,2,0.05,5,11.2549
64,50,true,true,2,0.05,5,10.9375
64,50,true,true,2,0.05,5,11.9873
64,50,true,true,2,0.05,5,13.9160
64,50,true,true,2,0.05,5,11.4746
64,50,true,true,2,0.05,5,10.2539
64,50,true,true,2,0.05,5,12.4756
64,50,true,true,2,0.05,5,12.0117
64,50,true,true,2,0.05,5, 8.1787
64,50,true,true,2,0.05,5,12.3047
64,50,true,true,2,0.05,5,14.8193
64,50,true,true,2,0.05,5,13.2080
64,50,true,true,2,0.05,5,11.9385
64,50,true,true,2,0.05,5,13.7695
64,50,true,true,2,0.05,5,16.7969
64,50,true,true,2,0.05,5,11.5967
64,50,true,true,2,0.05,5,11.9141
64,50,true,true,2,0.05,5,11.5723
64,50,true,true,2,0.05,5,11.3770
64,50,true,true,2,0.05,5,12.4023
64,50,true,true,2,0.05,5,12.5488
64,50,true,true,2,0.05,5,11.6943
64,50,true,true,2,0.05,5,16.8457
64,50,true,true,2,0.05,5,13.2568
64,50,true,true,2,0.05,5,13.8672
64,50,true,true,2,0.05,5,11.2061
64,50,true,true,2,0.05,5,13.5498
64,50,true,true,2,0.05,5, 8.7646
64,50,true,true,2,0.05,5,11.8896
64,50,true,true,2,0.05,5,14.1357
64,50,true,true,2,0.05,5,10.0098
64,50,true,true,2,0.05,5,13.2080
64,50,true,true,2,0.05,5,12.9639
64,50,true,true,2,0.05,5,16.5283
64,50,true,true,2,0.05,5,15.3809
64,50,true,true,2,0.05,5,10.4004
64,50,true,true,2,0.05,5,11.1572
64,50,true,true,2,0.05,5,16.7480
64,50,true,true,2,0.05,5,13.7451
64,50,true,true,2,0.05,5, 9.9121
64,50,true,true,2,0.05,5,13.0859
64,50,true,true,2,0.05,5,16.7969
64,50,true,true,2,0.05,5,10.0098
64,50,true,true,2,0.05,5, 9.2529
64,50,true,true,2,0.05,5,12.7930
64,50,true,true,2,0.05,5,13.2813
64,50,true,true,2,0.05,5,11.8652
64,50,true,true,2,0.05,5,13.1592
64,50,true,true,2,0.05,5,12.0117
64,50,true,true,2,0.05,5,13.2568
64,50,true,true,2,0.05,5, 7.9590
64,50,true,true,2,0.05,5,12.3047
64,50,true,true,2,0.05,5, 8.7402
64,50,true,true,2,0.05,5, 7.6416
64,50,true,true,2,0.05,5,14.8193
64,50,true,true,2,0.05,5, 9.6191
64,50,true,true,2,0.05,5,11.9629
64,50,true,true,2,0.05,5,10.2539
64,50,true,true,2,0.05,5, 9.1797
64,50,true,true,2,0.05,5,11.5234
64,50,true,true,2,0.05,5,13.4766
64,50,true,true,2,0.05,5,12.8662
64,50,true,true,2,0.05,5, 9.3750
64,50,true,true,2,0.05,5,10.0098
64,50,true,true,2,0.05,5,16.9189
64,50,true,true,2,0.05,5,13.3545
64,50,true,true,2,0.05,5,12.8174
64,50,true,true,2,0.05,5,12.0117
64,50,true,true,2,0.05,5,11.3525
64,50,true,true,2,0.05,5,15.3564
64,50,true,true,2,0.05,5,14.2578
64,50,true,true,2,0.05,5,15.4297
64,50,true,true,2,0.05,5,11.3770
64,50,true,true,2,0.05,5, 8.5449
64,50,true,true,2,0.05,5,11.0107
64,50,true,true,2,0.05,5, 9.3506
64,50,true,true,2,0.05,5,15.4297
64,50,true,true,2,0.05,5,13.5498
64,50,true,true,2,0.05,5,11.1816
64,50,true,true,2,0.05,5,10.2051
64,50,true,true,2,0.05,5,10.7422
64,50,true,true,2,0.05,5,13.8184
64,50,true,true,2,0.05,5, 9.3018
64,50,true,true,2,0.05,5, 7.1777
64,50,true,true,2,0.05,5,10.1074
64,50,true,true,2,0.05,5,14.9170
64,50,true,true,2,0.05,5,10.8398
64,50,true,true,2,0.05,5,15.9180
64,50,true,true,2,0.05,5,10.0342
64,50,true,true,2,0.05,5,13.9160
64,50,true,true,2,0.05,5,10.5713
64,50,true,true,2,0.05,5,13.9404
64,50,true,true,2,0.05,5,11.5234
64,50,true,true,2,0.05,5,11.3770
64,50,true,true,2,0.05,5,11.8164
64,50,true,true,2,0.05,5,12.0605
64,50,true,true,2,0.05,5,16.6992
64,50,true,true,2,0.05,5,12.6953
64,50,true,true,2,0.05,5,10.9375
64,50,true,true,2,0.05,5,11.1816
64,50,true,true,2,0.05,5, 7.6172
64,50,true,true,2,0.05,5, 6.5430
64,50,true,true,2,0.05,5, 9.3262
64,50,true,true,2,0.05,5,10.5225
64,50,true,true,2,0.05,5,11.0596
64,50,true,true,2,0.05,5,12.3535
64,50,true,true,2,0.05,5,13.6230
64,50,true,true,2,0.05,5,14.1357
64,50,true,true,2,0.05,5, 9.9121
64,50,true,true,2,0.05,5,10.8887
64,50,true,true,2,0.05,5,14.0137
64,50,true,true,2,0.00,4, 5.8350
64,50,true,true,2,0.00,4, 6.1279
64,50,true,true,2,0.00,4, 6.3477
64,50,true,true,2,0.00,4, 7.5684
64,50,true,true,2,0.00,4, 9.3018
64,50,true,true,2,0.00,4, 4.2480
64,50,true,true,2,0.00,4, 7.4463
64,50,true,true,2,0.00,4, 8.5449
64,50,true,true,2,0.00,4, 6.6650
64,50,true,true,2,0.00,4, 8.0811
64,50,true,true,2,0.00,4,11.0840
64,50,true,true,2,0.00,4, 6.5430
64,50,true,true,2,0.00,4, 6.6162
64,50,true,true,2,0.00,4, 9.0820
64,50,true,true,2,0.00,4, 4.4678
64,50,true,true,2,0.00,4, 9.8145
64,50,true,true,2,0.00,4, 3.8574
64,50,true,true,2,0.00,4, 8.9111
64,50,true,true,2,0.00,4, 4.8096
64,50,true,true,2,0.00,4, 8.5205
64,50,true,true,2,0.00,4, 7.4463
64,50,true,true,2,0.00,4, 8.5205
64,50,true,true,2,0.00,4, 8.6914
64,50,true,true,2,0.00,4, 7.3730
64,50,true,true,2,0.00,4, 8.9600
64,50,true,true,2,0.00,4, 6.4209
64,50,true,true,2,0.00,4, 5.4443
64,50,true,true,2,0.00,4, 5.5420
64,50,true,true,2,0.00,4, 7.8857
64,50,true,true,2,0.00,4, 7.4219
64,50,true,true,2,0.00,4, 7.9590
64,50,true,true,2,0.00,4, 6.8359
64,50,true,true,2,0.00,4, 7.6660
64,50,true,true,2,0.00,4, 3.3203
64,50,true,true,2,0.00,4, 4.0527
64,50,true,true,2,0.00,4, 7.9346
64,50,true,true,2,0.00,4, 9.2773
64,50,true,true,2,0.00,4, 5.6152
64,50,true,true,2,0.00,4, 5.1758
64,50,true,true,2,0.00,4, 7.9590
64,50,true,true,2,0.00,4, 7.4951
64,50,true,true,2,0.00,4, 8.6670
64,50,true,true,2,0.00,4, 6.8359
64,50,true,true,2,0.00,4, 5.9082
64,50,true,true,2,0.00,4, 6.1035
64,50,true,true,2,0.00,4, 7.0557
64,50,true,true,2,0.00,4, 6.3232
64,50,true,true,2,0.00,4, 6.6650
64,50,true,true,2,0.00,4, 9.5459
64,50,true,true,2,0.00,4, 6.2744
64,50,true,true,2,0.00,4,10.1074
64,50,true,true,2,0.00,4, 6.4941
64,50,true,true,2,0.00,4, 6.0059
64,50,true,true,2,0.00,4, 4.7119
64,50,true,true,2,0.00,4, 9.2041
64,50,true,true,2,0.00,4, 7.5928
64,50,true,true,2,0.00,4,10.3760
64,50,true,true,2,0.00,4, 4.6143
64,50,true,true,2,0.00,4, 6.8359
64,50,true,true,2,0.00,4, 7.0068
64,50,true,true,2,0.00,4, 6.4453
64,50,true,true,2,0.00,4, 7.2510
64,50,true,true,2,0.00,4, 8.5449
64,50,true,true,2,0.00,4, 7.9102
64,50,true,true,2,0.00,4, 7.7393
64,50,true,true,2,0.00,4, 5.7861
64,50,true,true,2,0.00,4, 8.3252
64,50,true,true,2,0.00,4, 3.3936
64,50,true,true,2,0.00,4, 6.5674
64,50,true,true,2,0.00,4, 7.1777
64,50,true,true,2,0.00,4, 3.9795
64,50,true,true,2,0.00,4,11.1816
64,50,true,true,2,0.00,4, 9.5215
64,50,true,true,2,0.00,4, 6.4941
64,50,true,true,2,0.00,4, 9.4971
